date;DZD;AUD;BWP;BRL;BND;CAD;CLP;CNY;CZK;DKK;EUR;INR;ILS;JPY;KRW;KWD;MYR;MUR;MXN;NZD;NOK;OMR;PEN;PHP;PLN;QAR;RUB;SAR;SGD;ZAR;SEK;CHF;THB;TTD;AED;GBP;USD;UYU
18/11/2021;138.6314;0.7273;0.0866;5.5464;1.3564;1.2615;819.56;6.3777;22.238;6.5546;1.1345;74.1552;3.079;114.17;1183.6;0.30245;4.1798;43.3877;20.7628;0.7005;8.7724;;4.014;50.395;4.1114;3.64;72.6022;3.75;1.3564;15.61915;8.8577;0.92675;32.614;6.7615;3.6725;1.3487;1;44.192
19/11/2021;138.6559;0.7274;0.0863;5.5578;1.3576;1.2639;834.57;6.3836;22.549;6.598;1.1271;;;114.33;1180.5;;4.183;43.3458;;0.7036;8.9152;;4.015;50.303;4.1457;;72.7617;;1.3576;15.71255;8.9002;0.9266;32.615;6.7638;;1.3452;1;44.12
22/11/2021;138.8891;0.7253;0.0858;5.5835;1.3619;1.268;832.72;6.3828;22.501;6.5941;1.1278;74.3836;3.089;114.09;1183.5;0.30255;4.188;43.3935;20.9632;0.699;8.9302;0.3845;4.015;50.332;4.1855;3.64;73.4506;3.75;1.3619;15.75485;8.9532;0.92765;32.865;6.7682;3.6725;1.3439;1;
23/11/2021;139.0306;0.7221;0.0854;5.645;1.3663;1.2707;808.14;6.3838;22.6;6.6048;1.1259;74.5042;3.11;;1187.4;0.30285;4.1905;43.3543;21.2107;0.6951;8.9448;0.3845;4.003;50.662;4.1893;3.64;74.8327;3.75;1.3663;15.91905;8.9929;0.933;33.071;6.7743;3.6725;1.3358;1;44.104
24/11/2021;138.9937;0.7209;0.0854;5.6021;1.3667;1.2677;809.94;6.3888;22.758;6.6364;1.1206;74.4063;3.168;115.19;1188.9;0.30285;4.21;43.3784;21.4357;0.6934;8.947;0.3845;;50.677;4.1764;3.64;;3.75;1.3667;15.8779;9.0511;0.93605;33.292;6.7568;3.6725;1.33735;1;44.158
29/11/2021;138.8808;0.714;0.0848;5.6112;1.3702;;829.94;6.3848;22.762;6.5952;1.1276;75.091;3.157;113.7;1193;0.3026;4.2395;43.3533;21.7333;0.6824;9.0582;;4.048;50.458;4.1627;3.64;;3.75;1.3702;16.181;9.1518;0.92385;33.746;6.7152;3.6725;1.3342;1;44.001
30/11/2021;138.6286;0.7144;0.0847;5.6193;1.3686;1.2792;836.73;6.3716;22.465;6.5448;1.1363;75.0885;3.162;113.8;1193.4;0.3026;4.2265;43.2809;21.4453;0.6817;9.0465;0.3845;4.057;;4.1214;3.64;74.8926;3.75;1.3686;16.03505;9.0284;0.91885;33.719;6.7291;;1.33415;1;44.1
01/12/2021;;0.7169;0.0857;5.6162;1.3642;1.2776;837.55;6.366;22.488;6.5726;1.1314;74.9163;3.15;113.4;1187.7;0.30245;4.205;43.2623;21.271;0.6824;9.0326;0.3845;4.061;50.384;4.1051;3.64;;3.75;1.3642;15.8195;9.0305;0.9204;33.703;6.7462;;1.3323;1;44.14
02/12/2021;138.8252;0.7098;0.0852;5.6339;1.3653;1.2815;828.17;6.3758;22.418;6.5581;1.1339;74.9989;3.168;112.96;1180.3;0.30245;4.2265;43.2526;21.3033;0.6811;9.0803;0.3845;4.068;;4.0625;3.64;;3.75;1.3653;15.8901;9.0798;0.91925;33.818;;;1.3329;1;44.154
03/12/2021;138.9422;0.7076;0.0853;5.6426;1.3697;1.2812;837.72;6.3694;22.509;6.586;1.1291;74.9852;3.156;113.13;1177.3;;4.2285;;21.4177;0.6799;9.1112;;4.071;50.401;4.0653;;;;1.3697;15.899;9.1042;0.91965;33.889;6.7685;;1.3265;1;44.146
06/12/2021;139.0161;0.7025;0.0849;5.6871;1.3691;1.278;837.69;6.3725;22.521;6.5883;1.1287;75.2978;3.161;113.05;1178.6;0.30255;4.224;43.3778;21.2047;0.6748;9.1205;;4.078;50.405;4.0619;3.64;73.6694;3.75;1.3691;15.97905;9.1376;0.9224;;6.7735;3.6725;1.32795;1;44.152
07/12/2021;138.9175;0.7071;0.0854;5.6405;1.3677;1.266;842.32;6.3677;22.624;6.6065;1.1256;75.3532;3.155;113.7;1183.7;0.30255;4.2315;43.3725;21.0907;0.6746;9.0529;0.3845;4.07;50.37;4.0788;3.64;74.1399;3.75;1.3677;15.94385;9.0665;0.92515;33.822;6.7768;3.6725;1.3253;1;44.187
08/12/2021;138.936;0.7133;0.0854;5.5773;1.3636;1.2642;;6.3556;22.544;6.5813;1.1299;75.4733;3.111;113.48;1181.2;0.30255;4.2195;43.3217;20.933;0.6784;8.9353;0.3845;;;4.071;3.64;73.8453;3.75;1.3636;15.78975;9.0766;0.9245;33.512;6.7663;3.6725;1.3213;1;44.172
09/12/2021;138.7821;0.7174;0.0858;5.5558;1.3633;1.27;839.53;6.3435;22.49;6.5743;1.1311;75.4992;3.104;113.75;1176.4;0.30255;4.211;43.4092;21.0328;0.6805;8.978;0.3845;4.077;50.303;4.0837;3.64;73.5998;3.75;1.3633;15.92975;9.0615;0.92255;33.424;6.7647;3.6725;1.3185;1;44.199
10/12/2021;138.9053;0.7151;0.085;5.5925;1.3658;1.2714;841.32;6.3674;22.5;6.5965;1.1273;75.7189;3.103;113.44;1173.8;;4.2175;43.5138;20.8922;0.6795;8.9892;;4.065;50.277;4.0887;;73.6059;;1.3658;15.97645;9.0678;0.92485;;6.7521;;1.3199;1;44.258
13/12/2021;;;;;;;;6.3633;;;1.1278;;;113.55;;;;;;;;;;;;;;;;;;;;;;1.3261;1;
14/12/2021;139.0223;0.7104;0.0849;5.6455;1.369;;843.43;6.363;22.404;6.5755;1.1309;75.8985;3.113;113.65;1178.8;0.3027;4.2335;43.4477;21.165;0.6748;9.0614;0.3845;;50.332;4.1088;3.64;73.4698;3.75;1.369;16.0471;9.0988;0.91935;33.414;6.761;3.6725;1.3251;1;44.274
15/12/2021;139.0284;;;;;;;6.3648;;;1.1262;;;113.78;;;;;;;;;;;;;;;;;;;;6.771;;1.326;1;44.361
16/12/2021;138.893;0.716;0.0849;5.6957;1.3667;1.2782;848.52;6.3667;22.296;6.5598;1.1336;76.2528;3.106;114.13;1186.2;0.3027;4.231;43.4484;20.9238;0.6775;8.9501;0.3845;4.034;50.334;4.0938;3.64;73.5708;3.75;1.3667;;9.0701;0.92535;33.445;;3.6725;1.3334;1;44.465
17/12/2021;138.893;0.7167;0.0853;5.6953;1.3652;1.2846;849.65;6.3723;22.299;6.5635;1.133;76.1733;3.115;113.85;1183.5;;4.2105;43.4913;20.7337;0.6798;8.9835;;4.032;50.135;4.0882;;73.733;;1.3652;15.8416;9.0398;0.9196;33.381;6.7751;;1.3287;1;44.363
20/12/2021;139.1023;0.7109;0.085;5.7049;1.3675;1.2942;846.64;6.3783;22.379;6.5966;1.1273;75.9865;3.152;113.59;1184.4;0.3027;4.226;43.5506;20.7363;0.6734;9.0406;0.3845;4.039;49.964;4.1182;3.64;74.2947;3.75;1.3675;15.8514;9.145;0.92365;33.492;6.7703;3.6725;1.32015;1;44.337
21/12/2021;138.9914;0.7113;0.0855;5.7367;1.366;1.2927;863.21;6.3716;22.348;6.5836;1.1295;75.5925;3.164;113.65;1189.8;0.3027;4.2115;43.5701;;0.6712;8.9852;0.3845;4.05;49.954;4.0937;3.64;73.8206;3.75;1.366;15.84915;9.1304;0.92225;33.682;;3.6725;1.32465;1;
22/12/2021;139.0653;0.7133;0.0851;5.7195;1.3649;1.2865;868.76;6.3735;22.34;6.5801;1.1301;75.5947;3.165;114.16;1191.5;0.3027;4.21;43.6172;20.7527;0.6758;8.903;0.3845;4.043;49.914;4.0984;3.64;73.7901;3.75;1.3649;15.87935;9.151;0.92285;33.769;6.7716;3.6725;1.3315;1;44.383
23/12/2021;;0.721;0.0857;5.6904;1.3615;;866.25;6.3704;22.178;6.5749;1.131;75.3481;3.15;114.21;1191.2;0.3025;4.206;43.6204;20.6582;0.6808;8.8517;0.3845;;50.038;4.095;3.64;73.3583;;1.3615;15.193;9.1164;0.9202;33.593;;3.6725;1.3434;1;44.4
03/01/2022;138.6713;;;5.6303;1.351;;844.69;;21.86;6.5506;1.1355;74.3115;3.092;;1185.5;0.3025;4.171;;20.589;;8.8078;0.3845;3.987;50.974;4.0424;3.64;;3.75;1.351;15.82355;9.0504;0.9121;;6.7742;3.6725;;1;44.614
04/01/2022;138.9115;0.7211;;5.677;1.3548;1.2708;851.43;6.3751;21.944;6.5944;1.1279;74.5717;3.094;115.42;1190.8;0.30265;4.1815;43.5069;20.4742;;8.8783;0.3845;3.963;50.989;4.0468;;;3.75;1.3548;16.0426;9.0956;0.9187;33.311;6.7723;3.6725;1.34955;1;44.725
05/01/2022;138.856;0.7232;0.0848;5.6622;1.3557;1.2717;852.03;6.372;21.739;6.5716;1.1319;74.484;3.093;116.2;1194.3;0.30265;4.1905;43.4163;20.3977;0.6813;8.8057;0.3845;3.953;51.246;4.0396;;;3.75;1.3557;15.85395;9.0676;0.9151;33.198;6.7495;3.6725;1.3541;1;44.731
06/01/2022;138.893;0.7177;0.085;5.7036;1.3584;1.2741;841.63;6.3742;21.679;6.5747;1.1315;74.4398;3.109;116.04;1198.2;0.30265;4.202;43.4556;20.4588;0.679;8.8688;0.3845;3.967;51.108;;;;3.75;1.3584;15.77045;;0.9178;33.372;6.7824;3.6725;1.3537;1;
07/01/2022;139.3305;0.7162;0.0855;5.6747;1.3588;1.2666;838.88;6.3734;21.626;6.5835;1.1298;74.2939;3.109;115.89;1199.6;;4.2025;43.5147;20.4237;0.6745;8.8766;;3.948;51.131;4.0279;;;;1.3588;15.62175;9.1235;0.92215;33.6;6.7811;;1.3551;1;44.515
10/01/2022;139.3173;0.7193;0.0858;5.673;1.3556;1.2679;831.59;6.3726;21.525;6.5719;1.1318;74.163;3.116;;1202.4;0.30255;4.2013;43.5967;20.4453;0.6777;8.8578;0.3845;3.925;51.249;4.0064;;75.1315;3.75;1.3556;15.7161;9.0935;0.92195;33.693;6.7794;3.6725;1.35835;1;44.671
11/01/2022;139.4581;0.7186;0.0858;5.6345;1.3543;1.2606;831.39;6.3726;21.538;6.5635;1.1336;73.9319;3.127;115.32;1200;0.30255;4.1928;43.5771;20.3785;0.677;8.836;0.3845;;51.347;4.0106;;74.8355;3.75;1.3543;15.63565;9.0741;0.9264;33.509;6.7881;3.6725;1.3584;1;44.63
12/01/2022;;0.7218;0.0862;5.5605;1.3506;1.251;832.6;6.3645;21.47;6.5448;1.137;73.9968;3.112;115.33;1195.2;0.3024;4.1825;43.5742;20.366;0.6788;8.7309;0.3845;3.897;51.174;3.9879;;74.5277;3.75;1.3506;15.4941;9.0389;0.92355;33.382;6.7857;3.6725;1.36345;1;44.647
13/01/2022;139.3972;0.7291;0.0868;5.524;1.3463;1.2484;826.51;6.3605;21.34;6.4912;1.1463;73.9348;3.117;114.66;1189.9;0.30205;4.1795;43.6018;20.3607;0.6854;8.6655;;3.895;51.1;3.9463;3.64;74.5686;3.75;1.3463;15.3826;8.9129;0.91205;33.238;6.7796;3.6725;1.3725;1;44.555
14/01/2022;;0.7283;0.0868;5.5343;1.3455;1.2545;821.87;6.346;21.4;6.5007;1.1447;74.1157;3.111;114;1188.2;;4.1785;43.5676;20.3118;0.6859;8.7239;;3.879;51.115;3.9597;;75.7668;;1.3455;15.34835;8.9245;0.9114;33.198;6.7634;;1.3723;1;44.591
18/01/2022;139.6451;0.7195;0.0864;5.5207;1.3488;1.2529;822;6.3504;21.488;6.5475;1.1367;74.4115;3.124;114.54;1192.3;0.30225;;;20.403;0.6802;8.7655;0.3845;3.848;51.278;3.9734;3.64;76.3347;3.75;1.3488;15.42255;9.0403;0.915;33.014;6.7342;3.6725;1.3601;1;44.574
19/01/2022;139.6831;0.7188;0.0862;5.4972;1.3509;1.2492;820.6;6.3527;21.427;6.5596;1.1345;74.5955;3.125;114.7;1188.9;0.30235;4.1925;43.6117;20.46;0.6774;8.7587;0.3845;3.859;51.32;3.993;3.64;76.8697;3.75;1.3509;15.35035;9.1356;0.91605;33.19;6.7583;3.6725;1.3631;1;44.639
20/01/2022;139.6498;0.7238;0.0866;5.416;1.3469;1.2474;813.46;6.3424;21.399;6.5641;1.1338;74.3618;3.134;114.28;1191.8;0.30235;4.1855;43.6247;20.4507;0.6781;8.7827;0.3845;3.851;51.458;3.9833;3.64;76.4408;3.75;1.3469;15.21995;9.1066;0.91545;32.939;6.746;3.6725;1.3606;1;44.609
21/01/2022;139.7826;0.7192;0.0869;5.4395;1.3462;1.2545;805.25;6.3411;21.452;6.559;1.1348;74.5343;3.14;113.83;1190.4;;4.1865;43.6685;20.4598;0.6734;8.8582;;3.82;51.428;3.9953;;76.6903;;1.3462;15.1492;9.1803;0.91315;33.012;6.7542;;1.35575;1;44.534
24/01/2022;139.8571;0.718;0.0871;5.4904;1.3448;1.2656;799.23;6.3318;21.694;6.5845;1.1304;74.5788;3.167;113.83;1193.6;0.30225;4.1835;43.5937;20.6308;0.6712;8.9913;0.3845;3.835;51.423;4.0049;3.64;77.3649;3.75;1.3448;15.2689;9.2027;0.9124;33.028;6.753;3.6725;1.3488;1;44.538
25/01/2022;139.8642;0.7133;0.0865;5.4965;1.3431;1.2629;800.31;6.329;21.737;6.6061;1.1268;74.7025;3.183;113.98;1194.2;0.30235;4.188;43.7139;20.6683;0.6693;8.9976;0.3845;3.843;51.312;4.0593;3.64;78.6422;3.75;1.3431;15.328;9.2734;0.92015;33.042;6.7619;3.6725;1.3446;1;44.475
26/01/2022;139.8758;;0.0868;;1.3438;1.2606;806.06;6.3234;21.744;6.5993;1.1277;;3.176;113.81;1197.8;0.30235;4.1905;43.7167;20.6415;0.6682;8.8778;0.3845;3.84;51.313;4.0684;3.64;78.9437;3.75;1.3438;15.14135;9.259;0.9205;32.959;6.7672;3.6725;1.35115;1;44.293
27/01/2022;140.0048;0.7082;;5.3806;1.3504;1.2712;798.86;6.3612;21.891;6.6692;1.116;75.1724;3.196;114.67;1197;0.3027;4.203;43.8057;20.7383;0.6639;8.9519;0.3845;3.833;51.24;4.083;3.64;78.947;3.75;1.3504;15.25705;9.3588;0.93065;33.189;6.7745;3.6725;1.3386;1;
28/01/2022;140.2881;0.7028;0.0859;5.3948;1.3529;1.2772;799.15;6.3642;21.94;6.6827;1.1138;74.9513;3.196;115.44;1202.4;;4.192;43.8325;20.8597;0.6576;9.0016;;3.839;51.393;4.1048;;77.8174;;1.3529;15.59735;9.4369;0.93185;33.272;6.7495;;1.3389;1;44.165
31/01/2022;140.3482;0.7011;;5.3568;1.3557;1.2719;810.12;;21.84;6.6708;1.1156;74.9674;3.195;115.43;;0.303;4.189;43.6686;;0.6546;8.9714;0.3845;;51.273;4.1147;3.64;77.4702;3.75;1.3557;15.5724;9.3811;0.93395;33.431;6.7277;3.6725;1.3404;1;44.154
01/02/2022;140.343;0.7066;0.0862;5.2804;;1.2694;;;21.615;6.6081;1.126;74.5295;3.169;115.15;;;;;;0.657;8.8488;0.3845;3.866;;4.0689;3.64;77.1302;3.75;;15.2156;9.2868;0.921;33.244;6.7416;3.6725;1.3495;1;43.907
02/02/2022;140.2995;0.7134;;5.295;;1.2677;801.52;;21.449;6.5692;1.1323;74.8334;3.16;114.7;;0.30255;;;20.6003;0.6648;8.7634;0.3845;3.852;51.135;4.0283;3.64;76.4849;3.75;;15.27785;9.2185;0.91935;33.211;6.7292;3.6725;1.3565;1;43.854
03/02/2022;140.3953;0.712;;5.3019;1.3473;;805.95;;21.402;;1.1286;74.857;3.186;114.45;1205.7;0.30245;4.1815;43.536;20.5562;0.6619;8.8202;;3.858;;4.0267;3.64;76.6501;3.75;1.3473;15.3278;9.2075;0.9226;33.159;6.7419;3.6725;1.36015;1;43.773
04/02/2022;140.2394;0.715;;5.3278;1.3431;1.2758;817.29;;21.251;6.4927;1.1464;74.7231;3.199;115;1205.4;;4.1795;43.4937;20.7325;0.6672;;;;51.041;3.9657;;76.0509;;1.3431;15.3398;9.1008;0.92275;33.015;;;1.3574;1;
07/02/2022;140.409;0.7092;0.0862;5.2907;1.3464;1.2688;825.58;6.3567;21.18;6.5033;1.1447;;3.195;115.23;1199.5;0.3022;4.1858;43.674;;;8.7934;0.3845;3.839;51.029;3.9872;3.64;75.6806;3.75;1.3464;15.4731;9.1471;0.9235;32.943;6.7475;3.6725;1.3512;1;43.641
08/02/2022;140.534;0.7121;0.0859;5.2693;1.3438;1.2709;826.93;6.3711;21.268;6.525;1.1408;74.69;3.224;115.29;1199.4;0.3022;4.1865;43.743;;0.6642;8.8322;0.3845;3.837;51.293;3.9693;;75.3042;3.75;1.3438;15.4731;9.1369;0.9229;32.972;6.7659;3.6725;1.3544;1;43.454
09/02/2022;140.4652;0.7167;0.0864;5.2729;1.344;1.268;824.33;6.3623;21.246;6.5096;1.1435;74.818;3.216;115.53;1197.8;0.3022;4.185;43.7927;20.5008;0.6643;8.7962;0.3845;3.821;;3.953;3.64;74.8015;3.75;1.344;;9.1313;0.9235;32.886;6.7667;3.6725;1.3578;1;43.234
10/02/2022;140.4151;0.7175;0.0868;5.2095;1.3431;1.2682;820.79;6.3576;21.286;6.5044;1.1439;74.9367;3.221;115.59;1196;0.3023;4.185;43.7675;20.4148;0.6682;8.8026;0.3845;3.756;51.377;3.9218;3.64;74.7241;3.75;1.3431;15.32025;9.1283;0.92495;32.723;6.7747;3.6725;1.3569;1;43.182
11/02/2022;140.5839;0.712;0.0866;5.1981;1.3444;1.2702;804.2;6.3614;21.378;6.5166;1.1417;75.3542;3.235;;1196;;4.1883;43.762;;0.6656;8.823;;3.749;;3.9665;;74.9867;;1.3444;15.10865;9.2897;0.92725;32.708;6.7833;;1.3563;1;43.047
14/02/2022;140.648;0.7118;0.0867;5.21;1.347;1.2738;806.24;6.3588;21.676;6.5757;1.1316;75.5533;3.262;115.4;1199.6;0.30245;4.192;43.7263;20.411;0.6643;8.8983;0.3845;3.782;51.329;4.0439;3.64;76.5762;3.75;1.347;15.20005;9.385;0.92475;32.592;6.7564;3.6725;1.3514;1;43.091
15/02/2022;140.6065;0.7127;0.0869;5.1875;1.3467;1.2741;812.24;6.3516;21.527;6.5599;1.1345;75.6611;3.225;115.42;1198.3;0.30255;4.1865;43.7676;20.3992;0.6622;8.8932;0.3845;3.797;51.375;3.974;3.64;76.166;3.75;1.3467;15.1155;9.3116;0.9244;32.343;6.7474;3.6725;1.35355;1;43.074
16/02/2022;140.3694;0.7155;0.087;5.1624;1.3459;1.2686;804.17;6.3357;21.425;6.5433;1.1372;75.0815;3.183;115.69;1198.5;0.30255;4.189;43.7683;20.3335;0.664;8.8898;0.3845;3.769;51.37;3.9478;3.64;75.0141;3.75;1.3459;15.0753;9.2589;0.92465;;;3.6725;1.3558;1;43.016
17/02/2022;140.4132;0.7172;0.0872;5.1559;1.3448;1.2695;799.55;6.3346;21.444;6.5434;1.137;75.0866;3.189;115.45;1196.9;0.30245;4.185;43.7814;20.2978;0.669;8.9028;0.3845;3.747;51.296;3.9687;3.64;75.7527;3.75;1.3448;14.96785;9.3099;0.92065;32.236;6.7528;3.6725;1.361;1;43.057
18/02/2022;140.3882;0.7206;0.0874;5.1333;1.3432;1.2734;798.98;6.3276;21.435;6.5512;1.1354;74.9223;3.193;114.94;1197.1;;4.1845;43.8168;20.3063;0.6689;8.9365;;3.712;51.288;3.9798;;75.7619;;1.3432;15.027;9.2995;0.92065;32.147;6.7388;;1.36195;1;43.023
22/02/2022;140.7375;0.7202;0.0867;5.0605;1.3478;1.2743;799.99;6.3374;21.596;6.559;1.1342;74.8804;3.219;114.7;1194.6;;4.1845;43.7356;20.2977;0.6708;8.9065;0.3845;3.737;51.393;4.012;3.64;80.4194;3.75;1.3478;;9.3898;0.91915;32.396;6.7606;3.6725;1.35545;1;42.634
23/02/2022;140.5129;0.7235;0.0871;5.0137;;1.2718;796.25;6.3219;21.574;6.5575;1.1344;74.6224;3.223;;1194.7;;4.1845;43.895;20.2435;0.6751;8.8448;0.3845;3.709;51.445;3.9937;3.64;;3.75;1.3452;15.0685;9.3139;0.9196;32.394;6.769;3.6725;1.35865;1;42.268
24/02/2022;140.8421;0.7198;0.0864;5.1168;1.3516;1.2832;787.05;6.3189;22.452;6.6653;1.1163;75.2578;3.271;114.94;1192.1;0.3027;4.196;43.9313;20.6525;0.6752;9.0368;0.3845;3.786;51.271;4.1281;3.64;86.9288;3.75;1.3516;15.29515;9.5144;0.92335;32.451;6.7709;3.6725;1.3395;1;43.025
25/02/2022;141.1101;0.7198;0.0862;5.1388;;1.2747;807.26;6.3141;21.986;6.635;1.1216;75.2842;3.259;115.54;;;4.198;43.9336;20.4465;0.6694;8.8941;;3.753;;4.1683;;83.5485;;;15.21255;9.5289;0.92655;32.531;6.7457;;1.33875;1;42.533
28/02/2022;141.253;0.7182;;;;1.2698;805.25;6.3109;22.325;6.6438;1.1199;75.4882;3.238;115.55;1202.7;;4.201;44.0047;20.4257;0.669;8.8816;0.3845;;51.291;4.1965;3.64;93.5589;3.75;1.3597;15.39345;9.5274;0.9217;32.723;6.7392;3.6725;1.33945;1;
01/03/2022;141.2799;0.726;0.0859;;1.3566;1.2708;798.01;6.3133;22.824;6.6634;1.1162;;3.23;115.25;;;4.195;;20.5272;0.6762;8.8334;;3.782;51.385;4.2193;3.64;91.7457;3.75;1.3566;15.41425;9.4766;0.9173;32.611;6.7376;3.6725;1.3409;1;
