date;topix_open;topix_max;topix_min;topix_close;topix_closed_ajusted;topix_volume;euro_open;euro_max;euro_min;euro_close;euro_closed_ajusted;euro_volume;sp500_open;sp500_max;sp500_min;sp500_close;sp500_closed_ajusted;sp500_volume;sse_open;sse_max;sse_min;sse_close;sse_closed_ajusted;sse_volume;nasdaq_open;nasdaq_max;nasdaq_min;nasdaq_close;nasdaq_closed_ajusted;nasdaq_volume
09/10/2020;1722.00;1722.00;1704.00;1708.00;1708.00;1279110.00;987.48;993.52;987.06;993.52;993.52;233738700.00;3459.67;3482.34;3458.07;3477.14;3477.14;3939060000.00;3262.61;3280.51;3260.19;3272.08;3272.08;188300.00;11487.60;11581.23;11476.66;11579.94;11579.94;3475620000.00
12/10/2020;1709.00;1709.00;1699.00;1705.00;1705.00;1891880.00;995.39;1003.90;994.29;1001.69;1001.69;235016500.00;3500.02;3549.85;3499.61;3534.22;3534.22;3428970000.00;3287.33;3359.15;3286.11;3358.47;3358.47;259600.00;11732.33;11965.54;11704.13;11876.26;11876.26;3862990000.00
13/10/2020;1713.00;1714.00;1703.00;1710.00;1710.00;968820.00;1000.94;1001.56;993.48;996.81;996.81;220680700.00;3534.01;3534.01;3500.86;3511.93;3511.93;3605150000.00;3353.12;3361.83;3334.50;3359.75;3359.75;204900.00;11901.76;11946.98;11821.83;11863.90;11863.90;3607730000.00
14/10/2020;1706.00;1709.00;1700.00;1704.00;1704.00;1339020.00;996.21;1000.02;993.34;995.89;995.89;194828600.00;3515.47;3527.94;3480.55;3488.67;3488.67;3840630000.00;3353.63;3353.63;3332.96;3340.78;3340.78;198700.00;11889.07;11939.92;11714.35;11768.73;11768.73;3393010000.00
15/10/2020;1704.00;1704.00;1690.00;1693.00;1693.00;1743740.00;981.63;982.42;968.70;973.94;973.94;246944800.00;3453.72;3489.08;3440.89;3483.34;3483.34;3717640000.00;3342.92;3354.58;3330.00;3332.18;3332.18;191000.00;11559.88;11740.68;11559.10;11713.87;11713.87;3304490000.00
16/10/2020;1690.00;1690.00;1677.00;1678.00;1678.00;2473800.00;985.00;995.31;981.00;991.05;991.05;240380300.00;3493.50;3515.76;3480.45;3483.81;3483.81;4675890000.00;3334.46;3348.95;3319.11;3336.36;3336.36;194300.00;11761.83;11827.42;11648.53;11671.56;11671.56;3156270000.00
19/10/2020;1686.00;1705.00;1686.00;1700.00;1700.00;2026890.00;995.62;1001.65;983.62;989.21;989.21;110009900.00;3493.66;3502.42;3419.93;3426.92;3426.92;4086200000.00;3351.10;3371.09;3307.84;3312.67;3312.67;212300.00;11732.34;11778.11;11454.57;11478.88;11478.88;3455430000.00
20/10/2020;1696.00;1699.00;1684.00;1688.00;1688.00;910350.00;988.11;995.30;986.20;989.44;989.44;222793600.00;3439.38;3476.93;3435.65;3443.12;3443.12;3901260000.00;3307.15;3328.10;3293.77;3328.10;3328.10;165100.00;11531.83;11632.89;11471.23;11516.49;11516.49;3483200000.00
21/10/2020;1694.00;1709.00;1694.00;1699.00;1699.00;930800.00;989.21;989.54;973.47;974.48;974.48;198696100.00;3439.91;3464.86;3433.06;3435.56;3435.56;4097750000.00;3332.15;3332.15;3304.17;3325.02;3325.02;177600.00;11530.39;11613.79;11476.08;11484.69;11484.69;3445520000.00
22/10/2020;1690.00;1690.00;1678.00;1680.00;1680.00;945900.00;970.36;976.49;961.03;972.55;972.55;205509700.00;3438.50;3460.53;3415.34;3453.49;3453.49;4163630000.00;3315.82;3320.88;3281.37;3312.50;3312.50;165900.00;11526.97;11548.77;11369.29;11506.01;11506.01;3414590000.00
23/10/2020;1686.00;1691.00;1676.00;1687.00;1687.00;1426850.00;970.92;985.17;970.43;979.97;979.97;202772900.00;3464.90;3466.46;3440.45;3465.39;3465.39;3646570000.00;3308.16;3326.05;3276.62;3278.00;3278.00;174200.00;11536.01;11548.85;11434.86;11548.28;11548.28;3134240000.00
26/10/2020;1685.00;1691.00;1678.00;1680.00;1680.00;575240.00;968.27;977.99;963.83;964.16;964.16;204197900.00;3441.42;3441.42;3364.86;3400.97;3400.97;3988080000.00;3258.70;3264.45;3226.60;3251.12;3251.12;167700.00;11440.64;11545.63;11221.06;11358.94;11358.94;3186950000.00
27/10/2020;1670.00;1679.00;1656.00;1679.00;1679.00;1889900.00;966.10;966.10;952.30;954.16;954.16;260942900.00;3403.15;3409.51;3388.71;3390.68;3390.68;3946990000.00;3240.74;3258.34;3235.54;3254.32;3254.32;149100.00;11409.34;11465.06;11361.86;11431.35;11431.35;3079530000.00
28/10/2020;1667.00;1677.00;1663.00;1673.00;1673.00;2839250.00;938.81;940.57;917.43;926.45;926.45;368570300.00;3342.48;3342.48;3268.89;3271.03;3271.03;5129860000.00;3256.22;3275.87;3238.38;3269.24;3269.24;173200.00;11230.90;11249.95;10999.07;11004.87;11004.87;3912580000.00
29/10/2020;1657.00;1678.00;1657.00;1675.00;1675.00;3797280.00;928.73;934.80;916.75;927.95;927.95;287737600.00;3277.17;3341.05;3259.82;3310.11;3310.11;4903070000.00;3235.76;3289.77;3231.12;3272.73;3272.73;184700.00;11064.47;11287.63;11030.19;11185.59;11185.59;3222460000.00
30/10/2020;1665.00;1665.00;1637.00;1641.00;1641.00;2845840.00;919.54;933.92;918.86;930.91;930.91;272801200.00;3293.59;3304.93;3233.94;3269.96;3269.96;4840450000.00;3278.63;3279.86;3219.42;3224.53;3224.53;230200.00;11103.47;11129.81;10822.57;10911.59;10911.59;3662840000.00
02/11/2020;1652.00;1678.00;1652.00;1670.00;1670.00;1438660.00;934.33;950.15;928.74;947.61;947.61;248304200.00;3296.20;3330.14;3279.74;3310.24;3310.24;4310590000.00;3228.72;3242.80;3209.91;3225.12;3225.12;226800.00;11010.45;11071.08;10830.95;10957.61;10957.61;3196720000.00
03/11/2020;;;;;;;966.73;966.73;966.73;966.73;966.73;281054500.00;3336.25;3389.49;3336.25;3369.16;3369.16;4220070000.00;3239.81;3278.38;3237.85;3271.07;3271.07;215300.00;11038.66;11213.92;11004.84;11160.57;11160.57;3190710000.00
04/11/2020;1694.00;1698.00;1680.00;1690.00;1690.00;2318720.00;955.09;989.66;953.59;989.63;989.63;293225200.00;3406.46;3486.25;3405.17;3443.44;3443.44;4783040000.00;3273.43;3286.62;3254.11;3277.44;3277.44;188500.00;11443.77;11663.31;11394.21;11590.78;11590.78;3606820000.00
05/11/2020;1697.00;1718.00;1692.00;1712.00;1712.00;3029290.00;997.63;1005.43;995.97;1003.14;1003.14;288584700.00;3485.74;3529.05;3485.74;3510.45;3510.45;4841190000.00;3305.58;3320.41;3291.60;3320.13;3320.13;226800.00;11816.33;11924.28;11784.15;11890.93;11890.93;3823380000.00
06/11/2020;1711.00;1727.00;1709.00;1722.00;1722.00;2091270.00;999.27;1006.39;991.74;1001.38;1001.38;237697900.00;3508.34;3521.58;3484.34;3509.44;3509.44;4833950000.00;3326.47;3326.47;3292.15;3312.16;3312.16;234900.00;11869.90;11920.54;11737.13;11895.23;11895.23;4156030000.00
09/11/2020;1738.00;1753.00;1734.00;1745.00;1745.00;4199140.00;1013.68;1067.27;1013.68;1060.14;1060.14;602864800.00;3583.04;3645.99;3547.48;3550.50;3550.50;8556610000.00;3329.43;3380.82;3329.43;3373.73;3373.73;310200.00;12046.66;12108.07;11703.49;11713.78;11713.78;5823620000.00
10/11/2020;1782.00;1788.00;1760.00;1765.00;1765.00;4548580.00;1058.63;1072.50;1054.56;1069.08;1069.08;523760900.00;3543.26;3557.22;3511.91;3545.53;3545.53;6024230000.00;3387.62;3387.62;3346.17;3360.15;3360.15;278700.00;11622.44;11665.87;11424.61;11553.86;11553.86;4712950000.00
11/11/2020;1790.00;1796.00;1782.00;1794.00;1794.00;2070700.00;1070.89;1079.26;1065.98;1077.00;1077.00;312294500.00;3563.22;3581.16;3557.00;3572.66;3572.66;4609970000.00;3354.02;3365.84;3339.04;3342.20;3342.20;271200.00;11656.65;11793.57;11638.90;11786.43;11786.43;3823270000.00
12/11/2020;1795.00;1802.00;1780.00;1792.00;1792.00;1823830.00;1071.35;1076.57;1066.83;1068.08;1068.08;327096100.00;3562.67;3569.02;3518.58;3537.01;3537.01;4890120000.00;3344.46;3350.28;3329.49;3338.68;3338.68;216500.00;11802.50;11847.84;11666.37;11709.59;11709.59;3862690000.00
13/11/2020;1783.00;1783.00;1757.00;1768.00;1768.00;1887310.00;1067.11;1074.95;1065.27;1068.17;1068.17;267061500.00;3552.57;3593.66;3552.57;3585.15;3585.15;4709670000.00;3327.23;3327.23;3291.64;3310.10;3310.10;227900.00;11794.94;11849.79;11715.52;11829.29;11829.29;3640680000.00
16/11/2020;1786.00;1803.00;1784.00;1798.00;1798.00;1575530.00;1076.97;1089.51;1072.50;1082.13;1082.13;347480600.00;3600.16;3628.51;3600.16;3626.91;3626.91;5281980000.00;3325.62;3346.97;3313.65;3346.97;3346.97;279600.00;11847.11;11937.72;11814.89;11924.13;11924.13;4138920000.00
17/11/2020;1807.00;1808.00;1790.00;1801.00;1801.00;3115430.00;1082.30;1082.62;1074.69;1080.98;1080.98;248569300.00;3610.31;3623.11;3588.68;3609.53;3609.53;4799570000.00;3347.15;3347.70;3323.95;3339.90;3339.90;283600.00;11913.35;11950.18;11852.41;11899.34;11899.34;4122770000.00
18/11/2020;1793.00;1794.00;1781.00;1787.00;1787.00;2121310.00;1077.06;1087.92;1075.90;1085.12;1085.12;231150900.00;3612.09;3619.09;3567.33;3567.79;3567.79;5274450000.00;3337.33;3358.89;3333.99;3347.30;3347.30;287500.00;11896.06;11942.49;11799.96;11801.60;11801.60;4699160000.00
19/11/2020;1782.00;1793.00;1775.00;1790.00;1790.00;3569670.00;1075.08;1079.89;1073.17;1077.55;1077.55;239233800.00;3559.41;3585.22;3543.84;3581.87;3581.87;4347200000.00;3339.09;3367.33;3330.45;3363.09;3363.09;253300.00;11779.04;11912.63;11760.98;11904.71;11904.71;5322580000.00
20/11/2020;1785.00;1794.00;1782.00;1792.00;1792.00;944230.00;1076.27;1086.78;1075.61;1083.87;1083.87;210716200.00;3579.31;3581.23;3556.85;3557.54;3557.54;4218970000.00;3359.60;3380.15;3356.31;3377.73;3377.73;261300.00;11892.70;11935.47;11852.51;11854.97;11854.97;5319340000.00
23/11/2020;;;;;;;1092.36;1095.11;1083.04;1083.04;1083.04;238225000.00;3566.82;3589.81;3552.77;3577.59;3577.59;5036290000.00;3384.10;3431.65;3377.99;3414.49;3414.49;373900.00;11916.76;11949.33;11796.53;11880.63;11880.63;5360830000.00
24/11/2020;1828.00;1838.00;1826.00;1827.00;1827.00;3853360.00;1093.01;1096.16;1090.32;1093.44;1093.44;331928500.00;3594.52;3642.31;3594.52;3635.41;3635.41;6267570000.00;3407.41;3413.93;3396.24;3402.82;3402.82;301000.00;11939.33;12049.88;11863.45;12036.79;12036.79;6277790000.00
25/11/2020;1850.00;1859.00;1830.00;1830.00;1830.00;2087520.00;1095.98;1097.46;1090.28;1094.78;1094.78;297784100.00;3635.50;3635.50;3617.76;3629.65;3629.65;4902560000.00;3417.51;3423.49;3362.33;3362.33;3362.33;322100.00;12053.89;12114.77;12020.95;12094.40;12094.40;4425030000.00
26/11/2020;1829.00;1849.00;1826.00;1848.00;1848.00;2216370.00;1098.83;1099.07;1094.87;1095.42;1095.42;160119400.00;;;;;;;3360.06;3371.45;3344.28;3369.73;3369.73;255900.00;;;;;;
27/11/2020;1851.00;1863.00;1844.00;1853.00;1853.00;3685180.00;1096.36;1105.58;1095.50;1103.08;1103.08;296709500.00;3638.55;3644.31;3629.33;3638.35;3638.35;2778450000.00;3373.84;3408.31;3364.49;3408.31;3408.31;280600.00;12159.18;12236.23;12154.57;12205.85;12205.85;3401890000.00
30/11/2020;1859.00;1859.00;1818.00;1818.00;1818.00;2010340.00;1096.66;1103.48;1088.73;1088.73;1088.73;380590300.00;3634.18;3634.18;3594.39;3621.63;3621.63;6291400000.00;3418.16;3456.74;3391.76;3391.76;3391.76;385000.00;12224.25;12244.65;12027.16;12198.74;12198.74;7693430000.00
01/12/2020;1831.00;1840.00;1828.00;1835.00;1835.00;2675730.00;1094.15;1102.19;1091.29;1100.71;1100.71;245397400.00;3645.87;3678.45;3645.87;3662.45;3662.45;5403660000.00;3388.99;3457.64;3386.91;3451.94;3451.94;316200.00;12313.36;12405.79;12263.93;12355.11;12355.11;6467180000.00
02/12/2020;1847.00;1848.00;1836.00;1840.00;1840.00;1130000.00;1097.11;1100.70;1094.24;1099.76;1099.76;233798900.00;3653.78;3670.96;3644.84;3669.01;3669.01;5029620000.00;3453.52;3465.73;3435.87;3449.38;3449.38;312800.00;12285.75;12360.06;12217.35;12349.37;12349.37;5150820000.00
03/12/2020;1843.00;1853.00;1836.00;1845.00;1845.00;1605760.00;1101.26;1102.30;1095.82;1101.00;1101.00;210670700.00;3668.28;3682.73;3657.17;3666.72;3666.72;5091760000.00;3448.54;3452.16;3428.80;3442.14;3442.14;298500.00;12369.26;12439.02;12356.99;12377.18;12377.18;5182100000.00
04/12/2020;1839.00;1847.00;1837.00;1844.00;1844.00;1075620.00;1101.98;1108.60;1101.98;1108.60;1108.60;248168600.00;3670.94;3699.20;3670.94;3699.12;3699.12;5086370000.00;3436.73;3448.40;3417.05;3444.58;3444.58;256300.00;12399.32;12464.23;12376.44;12464.23;12464.23;5044210000.00
07/12/2020;1853.00;1854.00;1826.00;1829.00;1829.00;2840870.00;1106.58;1106.98;1096.78;1104.38;1104.38;200889000.00;3694.73;3697.41;3678.88;3691.96;3691.96;4788560000.00;3446.65;3449.58;3414.31;3416.60;3416.60;254500.00;12461.00;12536.23;12460.55;12519.95;12519.95;4741690000.00
08/12/2020;1820.00;1831.00;1819.00;1828.00;1828.00;2613320.00;1101.62;1104.58;1095.54;1102.62;1102.62;184819700.00;3683.05;3708.45;3678.83;3702.25;3702.25;4549670000.00;3417.69;3428.66;3403.03;3410.18;3410.18;226900.00;12503.17;12594.54;12453.21;12582.77;12582.77;4758170000.00
09/12/2020;1828.00;1850.00;1827.00;1849.00;1849.00;2251180.00;1107.34;1108.33;1101.81;1102.23;1102.23;207418900.00;3705.98;3712.39;3660.54;3672.82;3672.82;5209940000.00;3416.08;3422.54;3371.92;3371.96;3371.96;260700.00;12591.69;12607.14;12290.78;12338.95;12338.95;5131720000.00
10/12/2020;1844.00;1850.00;1841.00;1847.00;1847.00;2726530.00;1103.39;1105.69;1094.30;1100.97;1100.97;243850000.00;3659.13;3678.49;3645.18;3668.10;3668.10;4618240000.00;3365.73;3384.89;3357.75;3373.28;3373.28;247300.00;12247.55;12431.56;12214.74;12405.81;12405.81;4470060000.00
11/12/2020;1850.00;1855.00;1840.00;1850.00;1850.00;2638950.00;1097.54;1098.71;1086.66;1094.31;1094.31;245753600.00;3656.08;3665.91;3633.40;3663.46;3663.46;4367150000.00;3381.01;3383.18;3325.17;3347.19;3347.19;298600.00;12336.79;12383.50;12246.77;12377.87;12377.87;4268140000.00
14/12/2020;1856.00;1876.00;1856.00;1861.00;1861.00;1280580.00;1100.99;1105.21;1096.26;1096.26;1096.26;204408400.00;3675.27;3697.61;3645.84;3647.49;3647.49;4594920000.00;3349.53;3371.13;3338.63;3369.12;3369.12;239800.00;12447.44;12543.00;12432.71;12440.04;12440.04;4458140000.00
15/12/2020;1857.00;1860.00;1847.00;1851.00;1851.00;2178570.00;1095.86;1103.20;1095.22;1098.21;1098.21;219273500.00;3666.41;3695.29;3659.62;3694.62;3694.62;4360280000.00;3366.58;3373.56;3348.42;3367.23;3367.23;225700.00;12543.26;12596.13;12465.42;12595.06;12595.06;4377950000.00
16/12/2020;1862.00;1868.00;1853.00;1857.00;1857.00;794290.00;1103.45;1108.46;1096.61;1102.30;1102.30;228199800.00;3696.25;3711.27;3688.57;3701.17;3701.17;4056950000.00;3371.26;3378.66;3359.17;3366.98;3366.98;220800.00;12611.04;12687.32;12566.38;12658.19;12658.19;4561600000.00
17/12/2020;1858.00;1864.00;1849.00;1862.00;1862.00;1140160.00;1109.01;1110.22;1103.77;1104.16;1104.16;211532300.00;3713.65;3725.12;3710.87;3722.48;3722.48;4184930000.00;3367.28;3406.16;3354.01;3404.87;3404.87;275500.00;12730.78;12765.25;12696.35;12764.75;12764.75;4994090000.00
18/12/2020;1861.00;1867.00;1856.00;1863.00;1863.00;735240.00;1100.23;1109.36;1099.34;1100.61;1100.61;419416900.00;3722.39;3726.70;3685.84;3709.41;3709.41;7068340000.00;3400.49;3413.81;3382.75;3394.90;3394.90;281000.00;12804.93;12809.60;12654.60;12755.64;12755.64;7088670000.00
21/12/2020;1868.00;1874.00;1846.00;1858.00;1858.00;1189310.00;1078.60;1082.68;1060.43;1075.85;1075.85;303154900.00;3684.28;3702.90;3636.48;3694.92;3694.92;4732160000.00;3394.40;3423.61;3381.12;3420.57;3420.57;283800.00;12596.14;12751.27;12525.22;12742.52;12742.52;5156470000.00
22/12/2020;1841.00;1845.00;1822.00;1828.00;1828.00;1874550.00;1079.38;1091.06;1079.38;1088.81;1088.81;154185500.00;3698.08;3698.26;3676.16;3687.26;3687.26;4023940000.00;3410.97;3415.75;3353.86;3356.78;3356.78;323000.00;12785.22;12840.57;12695.31;12807.92;12807.92;5700760000.00
23/12/2020;1837.00;1838.00;1825.00;1834.00;1834.00;1730900.00;1090.32;1101.73;1090.32;1099.82;1099.82;152869600.00;3693.42;3711.24;3689.28;3690.01;3690.01;3772630000.00;3362.47;3394.21;3360.20;3382.32;3382.32;299500.00;12834.94;12841.92;12758.67;12771.11;12771.11;7028650000.00
24/12/2020;1844.00;1852.00;1839.00;1843.00;1843.00;2219260.00;1101.39;1102.06;1099.22;1100.24;1100.24;48820300.00;3694.03;3703.82;3689.32;3703.06;3703.06;1885090000.00;3382.19;3394.07;3354.02;3363.11;3363.11;275000.00;12791.54;12833.55;12767.64;12804.73;12804.73;3305950000.00
25/12/2020;1845.00;1849.00;1844.00;1845.00;1845.00;481980.00;;;;;;;;;;;;;3351.79;3397.01;3348.34;3396.56;3396.56;294500.00;;;;;;
28/12/2020;1850.00;1856.00;1847.00;1856.00;1856.00;628980.00;1105.49;1107.85;1105.49;1107.85;1107.85;115220600.00;3723.03;3740.51;3723.03;3735.36;3735.36;3527460000.00;3396.36;3412.52;3383.65;3397.28;3397.28;316200.00;12914.64;12930.89;12827.45;12899.42;12899.42;5076340000.00
29/12/2020;1865.00;1891.00;1863.00;1888.00;1888.00;1431440.00;1111.95;1116.62;1111.77;1113.82;1113.82;122275900.00;3750.01;3756.12;3723.31;3727.04;3727.04;3387030000.00;3399.29;3407.09;3376.09;3379.04;3379.04;311800.00;12965.39;12973.33;12821.96;12850.22;12850.22;4680780000.00
30/12/2020;1881.00;1886.00;1870.00;1875.00;1875.00;2156250.00;1113.42;1117.00;1111.80;1112.44;1112.44;93014300.00;3736.19;3744.63;3730.21;3732.04;3732.04;3145200000.00;3375.01;3414.45;3374.42;3414.45;3414.45;291000.00;12906.51;12924.93;12857.76;12870.00;12870.00;5292210000.00
31/12/2020;;;;;;;1107.25;1111.05;1103.54;1103.54;1103.54;53500700.00;3733.27;3760.20;3726.88;3756.07;3756.07;3172510000.00;3419.73;3474.92;3419.73;3473.07;3473.07;335700.00;12877.09;12902.07;12821.23;12888.28;12888.28;4771390000.00
01/01/2021;;;;;;;;;;;;;3731.17;3784.32;3725.62;3773.86;3773.86;5392870000.00;;;;;;;;;;;;
02/01/2021;;;;;;;;;;;;;3791.84;3843.09;3791.84;3826.31;3826.31;5495370000.00;;;;;;;;;;;;
03/01/2021;;;;;;;;;;;;;3840.27;3847.51;3816.68;3830.17;3830.17;4846900000.00;;;;;;;;;;;;
04/01/2021;1881.00;1884.00;1845.00;1864.00;1864.00;1942000.00;1116.88;1124.49;1109.20;1112.52;1112.52;212061800.00;3836.66;3872.42;3836.66;3871.74;3871.74;4856670000.00;3474.68;3511.66;3457.21;3502.96;3502.96;380800.00;12958.52;12958.72;12543.24;12698.45;12698.45;6546740000.00
04/01/2021;1881.00;1884.00;1845.00;1864.00;1864.00;1942000.00;1116.88;1124.49;1109.20;1112.52;1112.52;212061800.00;3764.61;3769.99;3662.71;3700.65;3700.65;5006680000.00;3474.68;3511.66;3457.21;3502.96;3502.96;380800.00;12958.52;12958.72;12543.24;12698.45;12698.45;6546740000.00
05/01/2021;1859.00;1868.00;1855.00;1862.00;1862.00;1308260.00;1108.25;1116.15;1103.51;1109.56;1109.56;218986100.00;3878.30;3894.56;3874.93;3886.83;3886.83;4838580000.00;3492.19;3528.68;3484.72;3528.68;3528.68;408000.00;12665.65;12828.27;12665.65;12818.96;12818.96;6904420000.00
05/01/2021;1859.00;1868.00;1855.00;1862.00;1862.00;1308260.00;1108.25;1116.15;1103.51;1109.56;1109.56;218986100.00;3698.02;3737.83;3695.07;3726.86;3726.86;4582620000.00;3492.19;3528.68;3484.72;3528.68;3528.68;408000.00;12665.65;12828.27;12665.65;12818.96;12818.96;6904420000.00
06/01/2021;1862.00;1875.00;1861.00;1868.00;1868.00;1862810.00;1115.85;1123.60;1106.93;1120.23;1120.23;301605700.00;3712.20;3783.04;3705.34;3748.14;3748.14;6049970000.00;3530.91;3556.80;3513.13;3550.88;3550.88;370200.00;12666.15;12909.63;12649.99;12740.79;12740.79;7648340000.00
07/01/2021;1895.00;1911.00;1893.00;1900.00;1900.00;2522560.00;1123.55;1125.86;1117.26;1122.13;1122.13;238762200.00;3764.71;3811.55;3764.71;3803.79;3803.79;5080870000.00;3552.91;3576.21;3526.62;3576.21;3576.21;405300.00;12867.34;13090.91;12867.34;13067.48;13067.48;6777010000.00
08/01/2021;1908.00;1930.00;1902.00;1930.00;1930.00;2676610.00;1130.80;1133.00;1126.38;1132.10;1132.10;224431500.00;3892.59;3915.77;3892.59;3915.59;3915.59;4635030000.00;3577.69;3588.06;3544.89;3570.11;3570.11;345600.00;13160.22;13208.09;13036.55;13201.98;13201.98;7223660000.00
08/01/2021;1908.00;1930.00;1902.00;1930.00;1930.00;2676610.00;1130.80;1133.00;1126.38;1132.10;1132.10;224431500.00;3815.05;3826.69;3783.60;3824.68;3824.68;4764180000.00;3577.69;3588.06;3544.89;3570.11;3570.11;345600.00;13160.22;13208.09;13036.55;13201.98;13201.98;7223660000.00
09/01/2021;;;;;;;;;;;;;3910.49;3918.35;3902.64;3911.23;3911.23;4554610000.00;;;;;;;;;;;;
10/01/2021;;;;;;;;;;;;;3920.78;3931.50;3884.94;3909.88;3909.88;4815380000.00;;;;;;;;;;;;
11/01/2021;;;;;;;1129.54;1132.86;1119.25;1124.29;1124.29;203271600.00;3916.40;3925.99;3890.39;3916.38;3916.38;4570080000.00;3571.32;3597.70;3516.99;3531.50;3531.50;362500.00;13048.78;13138.27;12999.51;13036.43;13036.43;6876420000.00
11/01/2021;;;;;;;1129.54;1132.86;1119.25;1124.29;1124.29;203271600.00;3803.14;3817.86;3789.02;3799.61;3799.61;4450500000.00;3571.32;3597.70;3516.99;3531.50;3531.50;362500.00;13048.78;13138.27;12999.51;13036.43;13036.43;6876420000.00
12/01/2021;1926.00;1935.00;1916.00;1930.00;1930.00;1180520.00;1127.31;1127.52;1119.51;1122.56;1122.56;202431700.00;3911.65;3937.23;3905.78;3934.83;3934.83;4119260000.00;3518.01;3608.34;3517.47;3608.34;3608.34;323400.00;13062.06;13105.04;12963.92;13072.43;13072.43;7181380000.00
12/01/2021;1926.00;1935.00;1916.00;1930.00;1930.00;1180520.00;1127.31;1127.52;1119.51;1122.56;1122.56;202431700.00;3801.62;3810.78;3776.51;3801.19;3801.19;4977210000.00;3518.01;3608.34;3517.47;3608.34;3608.34;323400.00;13062.06;13105.04;12963.92;13072.43;13072.43;7181380000.00
13/01/2021;1926.00;1943.00;1925.00;1937.00;1937.00;4410080.00;1122.11;1126.08;1119.54;1123.61;1123.61;237267700.00;3802.23;3820.96;3791.50;3809.84;3809.84;4590420000.00;3613.28;3622.35;3575.59;3598.65;3598.65;388100.00;13088.01;13171.15;13051.06;13128.95;13128.95;7072920000.00
14/01/2021;1936.00;1963.00;1934.00;1949.00;1949.00;5331910.00;1128.55;1134.28;1127.50;1133.20;1133.20;230214200.00;3814.98;3823.60;3792.86;3795.54;3795.54;5180140000.00;3584.93;3599.06;3559.60;3565.91;3565.91;347700.00;13174.75;13220.16;13098.41;13112.64;13112.64;6671090000.00
15/01/2021;1950.00;1953.00;1927.00;1927.00;1927.00;3382020.00;1128.12;1129.72;1114.01;1121.80;1121.80;285921300.00;3788.73;3788.73;3749.62;3768.25;3768.25;5353060000.00;3566.28;3589.27;3533.79;3566.38;3566.38;324600.00;13099.90;13139.83;12949.76;12998.50;12998.50;6402970000.00
16/01/2021;;;;;;;;;;;;;3939.61;3950.43;3923.85;3932.59;3932.59;5037360000.00;;;;;;;;;;;;
17/01/2021;;;;;;;;;;;;;3918.50;3933.61;3900.43;3931.33;3931.33;4718280000.00;;;;;;;;;;;;
18/01/2021;1916.00;1926.00;1912.00;1919.00;1919.00;931890.00;1117.99;1123.50;1117.99;1122.54;1122.54;149180600.00;3915.86;3921.98;3885.03;3913.97;3913.97;4773430000.00;3554.80;3608.77;3544.26;3596.22;3596.22;301700.00;;;;;;
19/01/2021;1924.00;1935.00;1922.00;1932.00;1932.00;1573660.00;1128.45;1128.76;1120.28;1122.18;1122.18;193455600.00;3921.16;3930.41;3903.07;3906.71;3906.71;4823940000.00;3596.36;3603.15;3553.02;3566.38;3566.38;323400.00;13132.73;13206.86;13078.70;13197.18;13197.18;6229100000.00
19/01/2021;1924.00;1935.00;1922.00;1932.00;1932.00;1573660.00;1128.45;1128.76;1120.28;1122.18;1122.18;193455600.00;3781.88;3804.53;3780.37;3798.91;3798.91;4982940000.00;3596.36;3603.15;3553.02;3566.38;3566.38;323400.00;13132.73;13206.86;13078.70;13197.18;13197.18;6229100000.00
20/01/2021;1934.00;1934.00;1914.00;1922.00;1922.00;1185740.00;1127.11;1133.91;1125.68;1130.55;1130.55;171794300.00;3816.22;3859.75;3816.22;3851.85;3851.85;4551790000.00;3564.12;3589.96;3556.44;3583.09;3583.09;272300.00;13342.55;13486.13;13329.77;13457.25;13457.25;6771630000.00
21/01/2021;1933.00;1945.00;1930.00;1933.00;1933.00;1300940.00;1137.05;1138.41;1129.18;1129.32;1129.32;187300900.00;3857.46;3861.45;3845.05;3853.07;3853.07;4484460000.00;3590.93;3636.24;3585.80;3621.26;3621.26;327500.00;13521.48;13560.35;13454.07;13530.91;13530.91;7183390000.00
22/01/2021;1923.00;1933.00;1921.00;1929.00;1929.00;1830270.00;1125.39;1125.55;1114.66;1123.64;1123.64;209967200.00;3885.55;3902.92;3874.71;3876.50;3876.50;5870190000.00;3616.54;3616.54;3585.03;3606.75;3606.75;324500.00;13474.81;13567.14;13463.66;13543.06;13543.06;5931240000.00
22/01/2021;1923.00;1933.00;1921.00;1929.00;1929.00;1830270.00;1125.39;1125.55;1114.66;1123.64;1123.64;209967200.00;3844.24;3852.31;3830.41;3841.47;3841.47;5080430000.00;3616.54;3616.54;3585.03;3606.75;3606.75;324500.00;13474.81;13567.14;13463.66;13543.06;13543.06;5931240000.00
23/01/2021;;;;;;;;;;;;;3857.07;3895.98;3805.59;3881.37;3881.37;6280650000.00;;;;;;;;;;;;
24/01/2021;;;;;;;;;;;;;3873.71;3928.65;3859.60;3925.43;3925.43;5942350000.00;;;;;;;;;;;;
25/01/2021;1935.00;1937.00;1927.00;1935.00;1935.00;1124790.00;1130.54;1131.52;1106.48;1110.13;1110.13;247474300.00;3915.80;3925.02;3814.04;3829.34;3829.34;6513060000.00;3605.36;3637.10;3591.02;3624.24;3624.24;327300.00;13681.21;13728.98;13368.68;13635.99;13635.99;7139410000.00
